meal_name,Calories,Proteins,Carbs,Fats,sugar_g,serving_size_g,sodium_g,cholesterol_g,C,P,M,ED,F
Grilled Vegan Snack,1262.0,75.85,191.62,51.06,29.66,296.44,1.96439,0.14347,0.5461617387447009,0.39179050986763503,0.6959505138684174,0.08926179532221769,0.31089477897995077
Steamed Vegetarian Lunch,1735.0,76.87,194.34,51.6,43.23,355.5,0.047,0.2929,0.7508641970856227,0.40153868208534427,0.6948013014471407,0.10763378966405672,0.3333193354805004
Baked Keto Dinner,1438.0,72.16,177.94,47.8,15.8,371.69,2.2666500000000003,0.03152,0.4148867302244478,0.12664659690033606,0.7034056084804022,0.03980007890441634,0.5096354657952581
Raw Paleo Dinner,2706.0,122.26,305.92,81.34,15.15,395.64,0.08867,0.03278,0.7807256550677023,0.4458514518723818,0.6974130953711939,0.09817905249804508,0.8320874177205975
Boiled Paleo Breakfast,2144.0,109.31,273.72,72.9,13.75,234.92,0.8589199999999999,0.02488,0.6185793808075217,0.36334241251334,0.6977131372850267,0.14312090992363438,0.7395724201676193
Roasted Vegetarian Lunch,1735.0,85.91,214.4,57.36,42.2,395.62,0.60082,0.26418,0.37543209854281134,0.07741195584651407,0.6996903177819405,0.02840869473970036,0.26679075306576594
Grilled Vegan Lunch,2287.0,112.05,280.48,74.85,25.84,491.02,1.72536,0.28756,0.6598372406281727,0.3807999235437473,0.6983437951050495,0.055301773176231875,0.21874375860352513
Grilled Balanced Lunch,1617.0,89.21,222.97,59.85,36.05,314.94,0.47464,0.14972,0.46653118412582206,0.23527818926108213,0.7002799448795521,0.06466878433739892,0.4731813741118245
Raw Balanced Lunch,2617.0,94.43,238.42,62.77,33.44,184.64,1.23701,0.23962,0.7550476863681364,0.2685366591803253,0.6927437701511836,0.24230159342933,0.2700879202140707
Steamed Vegetarian Lunch,1432.0,105.56,265.03,70.27,16.26,154.08,0.20505,0.13841,0.619733446816491,0.6757299182873799,0.6959044378078894,0.23772839176751168,0.6761062876452393
Baked Low-Carb Dinner,3453.0,107.6,269.37,72.32,28.93,113.48,0.98267,0.00065,0.996247482242711,0.3524473965053121,0.6999897354360101,0.5617292626660629,0.6367520329901203
Steamed Vegetarian Snack,1179.0,110.51,276.61,73.91,47.93,469.49,0.32622,0.29318,0.5102414342155327,0.7230372246380273,0.6987028149261003,0.037796387401019794,0.2855381362363838
Raw Low-Carb Snack,1702.0,133.28,332.47,89.04,23.66,102.07,1.9217,0.12131,0.49105508681641885,0.5160637772574505,0.7000717525421394,0.2914556020607728,0.3898472000322357
Baked Vegetarian Dinner,2065.0,100.25,251.21,66.44,15.52,253.59,0.36322,0.28044,0.4468399328477841,0.14593587231805802,0.6956370198210702,0.08378931202095863,0.4962476801697955
Boiled Vegetarian Snack,1268.0,109.65,274.46,73.24,44.33,139.59,0.10367,0.0991,0.5487583872648816,0.7148181774740766,0.6983404037512255,0.23153444102342885,0.5290005223280052
Grilled Keto Lunch,2700.0,112.53,283.04,75.35,9.54,460.13,0.4241499999999999,0.00425,0.7789945560542484,0.38385817365126385,0.6966356801476667,0.07908492984800244,0.8605608138210168
Raw Balanced Snack,2540.0,80.41,198.91,53.44,47.46,185.94,1.26271,0.09097,0.7328319156954781,0.17921027062327768,0.7027579543847438,0.23221639507285557,0.3692348966214528
Steamed Vegan Breakfast,2138.0,96.75,244.54,65.33,7.04,203.32,0.80816,0.24544,0.9252724226911017,0.5915324700148133,0.6965625139428215,0.2737366548323082,0.5250924042047971
Grilled Paleo Snack,2151.0,114.16,285.78,76.14,34.43,358.08,1.22394,0.25063,0.46544924724241343,0.21240502699861422,0.6978789251679642,0.05230743238745026,0.2509194143615492
Fried Paleo Lunch,1300.0,106.12,267.23,70.8,14.85,343.34,0.15253,0.2638,0.37507145291500843,0.3430177920071359,0.6950542287067208,0.03817921248231644,0.5394801274763796
Baked Paleo Dinner,2165.0,125.82,314.38,84.46,38.57,406.04,1.22061,0.154,0.6246382273546103,0.46853347350312985,0.7005844758587783,0.06855337912786233,0.3395677074921529
Grilled Paleo Dinner,2536.0,116.05,288.92,77.38,47.48,435.94,1.3351099999999998,0.2425699999999999,0.7316778496865088,0.4062853411063856,0.7005082681808494,0.07809071710840153,0.1712656819710141
Baked Keto Dinner,2147.0,84.99,212.01,56.5,18.45,336.49,1.89305,0.20216,0.929167395471373,0.47914177856357804,0.6987102297447125,0.15185304264810398,0.3334671447386852
Raw Paleo Lunch,1689.0,103.62,258.1,68.68,40.61,494.93,1.84856,0.29394,0.48730437228726875,0.32708940603048686,0.6986187017179754,0.030834903895126897,0.08915441795195411
Raw Balanced Dinner,2433.0,81.19,201.34,54.3,43.72,330.12,0.70643,0.13486,0.9470590250666743,0.4428250585368184,0.7032757350396124,0.18101971651311705,0.39966496109298777
Baked Vegan Dinner,2414.0,119.41,298.39,79.39,12.1,401.77,2.16564,0.2059,0.6964788364129465,0.4276930918590019,0.697882956942105,0.0818460603410903,0.33686062758480595
Grilled Vegetarian Breakfast,1683.0,118.26,296.89,78.33,39.07,367.81,0.23608,0.14289,0.48557327327381483,0.4203660343097434,0.6945628930266883,0.053691946506958084,0.4937682577699877
Roasted Vegetarian Lunch,1608.0,93.75,236.32,62.99,25.44,109.39,2.43171,0.054,0.46393453560564124,0.2642041381946767,0.6965069507473822,0.2526415742092264,0.4078123235072709
Grilled Vegetarian Breakfast,2402.0,85.9,211.41,57.13,32.46,118.26,1.4838900000000002,0.10599,0.6930166383860388,0.21418900622799897,0.7054665231263937,0.36291475278116153,0.4064703875840795
Steamed Vegetarian Lunch,1962.0,92.9,232.9,62.34,27.83,366.49,0.43468,0.27348,0.5660693773994205,0.2587884869626161,0.6988476128832088,0.06897591273019607,0.3928161329093489
Steamed Paleo Dinner,1545.0,69.71,174.44,46.5,28.12,213.73,1.28785,0.03356,0.6686369939465632,0.33311033592966016,0.6981055007719763,0.17685459158951747,0.5574830367431096
Raw Balanced Snack,2996.0,103.32,257.73,68.58,30.67,244.49,0.13553,0.00034,0.64829658053848,0.1606059158025517,0.6982953498074143,0.14437955522468296,0.7481114633869239
Steamed Paleo Lunch,2542.0,69.71,174.44,46.5,49.63,437.43,1.51462,0.14974,0.7334089486999628,0.11103677864322005,0.6981055007719763,0.07797086743069385,0.2596934488043834
Grilled Low-Carb Snack,1587.0,80.06,196.84,52.93,43.86,465.86,1.62493,0.22056,0.4578756890585527,0.1769802965865469,0.7043196966112173,0.030716976906491538,0.1581200682740096
Baked Paleo Lunch,2677.0,69.71,174.44,46.5,11.19,469.69,1.50023,0.28642,0.7723586765026752,0.11103677864322005,0.6981055007719763,0.07577558380970596,0.36236087628415936
Boiled Vegetarian Lunch,2358.0,69.71,174.44,46.5,25.94,454.45,1.69441,0.10043,0.6803219122873769,0.11103677864322005,0.6981055007719763,0.06573739200419573,0.4317355009427817
Boiled Paleo Dinner,2360.0,74.06,183.89,48.99,38.96,383.43,0.85148,0.0303599999999999,0.6808989452918615,0.13875217024258935,0.6996239413076402,0.08472610048431509,0.5435106673436041
Steamed Low-Carb Breakfast,1307.0,92.4,228.96,61.34,41.28,193.34,1.97089,0.2683299999999999,0.3770910684307047,0.2556028097672863,0.701610625202462,0.09661796112634512,0.06787746223441404
Grilled Paleo Dinner,2868.0,72.37,178.76,48.07,45.72,338.29,1.2339,0.01886,0.7588020073535642,0.35853203994839206,0.7033243152646138,0.2136768999874966,0.4625763252575723
Roasted Balanced Dinner,2329.0,74.04,185.31,49.32,38.64,385.0,0.8542000000000001,0.03239,0.6719549337223498,0.1386247431547762,0.6976308777993807,0.08265054496000197,0.5430198401078521
Steamed Keto Lunch,1055.0,104.07,259.94,69.0,44.43,338.68,1.43026,0.1520099999999999,0.3043849098656416,0.3299565155062837,0.6973421884256533,0.024987271417545392,0.269247732257924
Grilled Vegan Snack,1925.0,69.71,174.44,46.5,26.21,473.15,0.9019,0.0778,0.5553942668164549,0.11103677864322005,0.6981055007719763,0.043723703588256724,0.5737771982202132
Grilled Vegan Dinner,2321.0,69.71,174.44,46.5,39.27,430.04,0.8769,0.13578,0.9955297974433831,0.33311033592966016,0.6981055007719763,0.1228652271381401,0.407157204913966
Grilled Vegan Lunch,1779.0,122.45,305.07,81.47,2.04,183.35,0.12953,0.17151,0.513270857489077,0.4470620092066071,0.6995585548695878,0.1544448668918395,0.7536483414303901
Fried Vegan Dinner,907.0,120.01,298.37,79.24,31.14,225.61,0.61614,0.13028,0.26168446753377894,0.4315159044933977,0.6984808012511767,0.042775224055605056,0.5135546999420391
Grilled Paleo Dinner,1282.0,139.49,348.88,92.94,30.6,498.16,2.43806,0.24615,0.5548172338119702,1.0,0.6980356066142858,0.03963088362589746,0.13136810965875956
Boiled Vegetarian Breakfast,1722.0,71.89,179.82,48.18,49.8,278.6,1.1489,0.03509,0.49682541686126513,0.12492633121485804,0.6996102876307811,0.08523575646255897,0.45497127748645005
Fried Paleo Dinner,1590.0,79.92,198.45,53.19,25.78,353.14,0.4017799999999999,0.03372,0.6881118578479194,0.4306876284226119,0.7012820616347835,0.09649187211489597,0.7047763704798526
Steamed Vegan Snack,2931.0,117.08,294.22,77.98,1.22,134.38,1.43584,0.17122,0.7315371978916656,0.7858269221579776,0.6956044091304976,0.6067043862311733,0.5688088683662523
Grilled Paleo Dinner,1261.0,139.49,348.88,92.94,30.48,496.5,2.40279,0.24588,0.5457289639913374,1.0,0.6980356066142858,0.0386377458906649,0.1326080089232653
Raw Vegan Snack,1931.0,93.88,234.46,63.04,38.31,130.38,2.3509,0.0057599999999999,0.4178440243724315,0.11549672671668179,0.700912247724107,0.18205818123973114,0.3702411582369898
Steamed Low-Carb Breakfast,2047.0,69.71,174.44,46.5,6.55,405.6,1.7179,0.29936,0.8858899201350258,0.33311033592966016,0.6981055007719763,0.11253859359797819,0.36550959840784114
Fried Low-Carb Snack,1376.0,96.76,242.42,64.39,46.08,194.87,0.74346,0.18947,0.3969987070854244,0.2833819149105622,0.6968562455152375,0.10253313503617043,0.3235756446964334
Baked Keto Dinner,1674.0,89.34,223.14,59.04,31.55,322.59,0.6159199999999999,0.18518,0.482976624753634,0.23610646533186794,0.6964579777837661,0.06574839453972843,0.4426400691789625
Steamed Paleo Lunch,1664.0,69.71,174.44,46.5,10.21,202.36,1.52431,0.27616,0.4800914597312108,0.11103677864322005,0.6981055007719763,0.12536508414863978,0.366233558211138
Steamed Keto Breakfast,1528.0,88.1,220.66,58.41,28.95,173.25,0.2418799999999999,0.25222,0.4408532154262561,0.22820598588744995,0.6959744961482878,0.13709017849282468,0.43422155021774866
Grilled Vegetarian Breakfast,1367.0,113.02,282.65,74.93,28.97,255.81,0.23047,0.0338,0.3944020585652436,0.38698013730268704,0.6967086901957642,0.06878571436386693,0.7056864805055516
Fried Vegetarian Breakfast,1721.0,83.16,208.17,55.76,9.3,333.68,0.94264,0.1483799999999999,0.49653690035902276,0.1967314951975916,0.6993655592230414,0.06512714743396521,0.6082785426238286
Fried Paleo Snack,1944.0,72.04,178.67,48.23,43.53,424.22,0.73563,0.12883,0.42065706026929417,0.0111339417976777,0.7035027654690682,0.03131227744549219,0.4042740834999272
Baked Paleo Lunch,1951.0,91.2,226.62,60.66,46.57,280.27,2.49499,0.17708,0.5628956958747551,0.2479571844984948,0.7007637516436671,0.10056852926566533,0.11448098575012666
Grilled Balanced Dinner,2033.0,82.15,206.93,54.78,8.68,347.89,1.01469,0.29917,0.5865540490586247,0.19029642726302548,0.6947683354245979,0.07861122035728034,0.45245323149865335
Baked Vegetarian Breakfast,2858.0,71.87,180.09,48.24,28.37,142.42,0.1366399999999999,0.24292,0.824580163408534,0.12479890412704482,0.6991568148294918,0.35812429360462444,0.4655143197440368
Roasted Vegetarian Breakfast,1578.0,100.12,249.6,66.47,16.31,123.99,1.29763,0.05242,0.6829185608075578,0.6237396664595977,0.6986446208421964,0.33892183622670896,0.6219270851919125
Baked Paleo Breakfast,1656.0,129.97,320.73,86.21,18.87,200.74,1.84934,0.2469,0.47778332771327237,0.4949745942243671,0.7034135149340932,0.12588600158749366,0.2814055072543671
Fried Balanced Dinner,1233.0,106.52,267.02,70.6,11.31,225.02,2.34554,0.15959,0.3557408472647734,0.34556633376339974,0.6954735712601188,0.07145246325797568,0.38402006975321645
Roasted Low-Carb Breakfast,2350.0,78.03,193.04,51.7,34.96,153.37,0.19902,0.26195,0.6780137802694384,0.16404644717350794,0.7018712904694913,0.2648789541204458,0.3830899063593174
Roasted Balanced Snack,3268.0,95.81,239.2,64.64,40.36,286.25,2.37444,0.1536,0.9428719293278828,0.2773291282394355,0.7023838431893381,0.18812413239232217,0.17204534536417826
Boiled Balanced Snack,1680.0,139.49,348.88,92.94,30.51,275.32,0.68153,0.14433,0.48470772376708793,0.5556298880234466,0.6980356066142858,0.0836849874613229,0.49136752964659436
Baked Vegetarian Dinner,1640.0,110.92,274.53,74.2,42.12,339.75,1.83993,0.1669,0.47316706367739525,0.37360029308230197,0.704297552957944,0.058631249020504296,0.2060781069431259
Fried Keto Snack,1863.0,89.99,228.33,60.54,22.69,255.41,1.39122,0.00509,0.5375062436774314,0.24024784568579663,0.6936399854656974,0.10711262383892464,0.6185299054844209
Fried Paleo Snack,2501.0,139.49,348.88,92.94,42.99,376.29,0.71113,0.17271,0.9176303418379582,1.0,0.6980356066142858,0.15969079384900545,0.3577104775749437
Grilled Balanced Snack,1759.0,92.6,232.13,61.58,15.47,131.16,0.18938,0.14459,0.7612507911663461,0.5518707889329573,0.6963888490594514,0.35909202749086266,0.6767301661600862
Grilled Paleo Lunch,2645.0,139.49,348.88,92.94,0.68,254.94,1.7724000000000002,0.16266,0.7631261484309211,0.5556298880234466,0.6980356066142858,0.16765521132846792,0.5341559335213693
Fried Vegetarian Dinner,2281.0,123.27,306.48,82.46,40.86,409.21,0.84016,0.0261999999999999,0.6581061416147187,0.45228651980694784,0.7020664446247712,0.07331230942807813,0.5359622238790787
Steamed Low-Carb Dinner,2227.0,90.97,227.24,61.08,48.97,306.15,2.19207,0.11743,0.6425262504936338,0.24649177298864305,0.7007822940137926,0.10672072656789428,0.20037056404580733
Grilled Balanced Dinner,2531.0,77.27,192.79,52.16,35.13,151.8,0.2182299999999999,0.25826,0.7302352671752972,0.15920421783660657,0.7028482275501015,0.29142461745171105,0.383552067582251
Fried Paleo Lunch,1663.0,69.71,174.44,46.5,8.3,122.59,1.11263,0.09753,0.3598522074217264,0.0,0.6981055007719763,0.1637085824627068,0.6537699480168905
Baked Low-Carb Lunch,2216.0,76.53,191.14,50.57,2.86,332.16,2.40185,0.10964,0.6393525689689683,0.15448941558751855,0.6964463215634725,0.09487629915510205,0.5095651551789803
Grilled Paleo Breakfast,1661.0,94.86,236.36,62.64,26.77,310.71,2.47433,0.12186,0.35941943266836296,0.1201796721938166,0.6974270223168901,0.04256208109475928,0.31390066540728545
Raw Vegan Lunch,1791.0,107.75,269.88,71.92,12.9,467.98,1.20684,0.22178,0.7750995832739771,0.6966598174606967,0.6978242095491145,0.07658376558400433,0.4516690858165131
Raw Keto Breakfast,1823.0,97.94,244.39,65.11,41.59,220.77,1.90618,0.0424099999999999,0.7889483753816082,0.6029053376021407,0.6985619054600444,0.20717808136391977,0.3542307042655043
Raw Vegan Breakfast,2020.0,101.67,254.49,68.53,20.48,133.58,0.89867,0.00724,0.437102500897106,0.1527213647441105,0.700849389579238,0.18664879346260896,0.7047266171519115
Boiled Low-Carb Lunch,2132.0,109.21,274.63,72.76,35.47,398.59,0.95606,0.19991,0.4613378870854604,0.18875137382329046,0.6953514428630856,0.04260679555024949,0.34499790534449437
Fried Keto Dinner,1696.0,139.49,348.88,92.94,39.24,388.59,0.30044,0.05876,0.3669929908522237,0.3334448320351699,0.6980356066142858,0.028098829639297676,0.5870308164348013
Grilled Low-Carb Lunch,2897.0,114.94,285.0,76.89,26.08,120.06,2.34296,0.29431,0.8358323069959843,0.39921313773275346,0.7034012873255031,0.43795193027518087,0.13638423198912564
Fried Vegetarian Dinner,1465.0,69.71,174.44,46.5,35.56,101.24,1.27408,0.09201,0.42267667578499024,0.11103677864322005,0.6981055007719763,0.24813879437131894,0.4310775599838259
Boiled Paleo Breakfast,2144.0,83.88,212.15,56.47,28.58,485.29,1.72684,0.14041,0.9278690712112825,0.46853347350312985,0.6954066408080057,0.09400145430851653,0.3576364502260655
Boiled Paleo Snack,2075.0,122.68,304.36,81.5,26.1,336.49,0.15472,0.28056,0.598671742152802,0.44852742071645885,0.7012125110304217,0.08495469798517122,0.44689816921619563
Baked Keto Snack,1722.0,92.24,231.29,60.96,39.15,450.14,0.278,0.12674,0.49682541686126513,0.2545833930647807,0.6945406596799073,0.03894841106644651,0.5069820394532438
Fried Vegan Snack,2658.0,69.71,174.44,46.5,0.98,298.05,0.70704,0.28567,0.7668768629600712,0.11103677864322005,0.6981055007719763,0.1390227310770381,0.5556760137338586
Boiled Balanced Dinner,1515.0,106.76,269.22,71.31,11.11,259.42,1.49113,0.00861,0.437102500897106,0.34709545881715803,0.6946841808309574,0.07853555199290592,0.6869905497133447
Steamed Keto Dinner,1791.0,87.53,219.02,58.94,16.68,262.96,1.06862,0.15334,0.7750995832739771,0.5034166387919912,0.7007428780338735,0.16453835998901736,0.5279591371241805
Baked Paleo Lunch,1574.0,114.14,287.53,76.48,41.66,172.19,2.09206,0.28495,0.6811874617941038,0.7577292492951687,0.6960694401217278,0.23322405982493513,0.04554939098325561
Fried Paleo Breakfast,1934.0,82.56,203.59,54.51,7.72,189.3,1.85138,0.28417,0.4184931865024768,0.061403927939981874,0.702491832170952,0.11434994320238623,0.33711763184909704
Boiled Paleo Dinner,3438.0,100.18,250.71,66.81,21.15,442.34,0.59285,0.28148,0.7439398010318072,0.14560137621254843,0.6979986231800581,0.07832480554193764,0.42008785646665303
Roasted Low-Carb Breakfast,1635.0,85.7,213.45,57.19,42.63,395.6,0.62254,0.26698,0.35379336087463786,0.07640846752998522,0.7005272949257383,0.024686352229832734,0.25690075835007953
Boiled Balanced Breakfast,1595.0,114.79,284.43,76.75,47.87,479.07,0.79814,0.00748,0.46018382107649114,0.3982574345741546,0.7036009888656515,0.02919919437509215,0.5404849534678833
Boiled Vegetarian Breakfast,1854.0,87.94,220.2,58.38,27.08,388.91,1.4711,0.18255,0.5349095951572506,0.22718656918494445,0.6964663808768976,0.057453957099195985,0.3543524344364266
Roasted Keto Lunch,2154.0,101.05,253.55,68.07,13.1,431.58,1.88525,0.03488,0.6214645458299448,0.3107150252464917,0.6994891715353746,0.06185180503304,0.5817522648024127
Fried Balanced Breakfast,1773.0,139.49,348.88,92.94,41.91,411.4,0.11979,0.11855,0.5115397584756232,0.5556298880234466,0.6980356066142858,0.048463551892837124,0.5194409382892615
Boiled Balanced Snack,1970.0,87.19,218.48,58.56,18.43,431.53,1.71532,0.00762,0.8525662641260385,0.5001672480527547,0.6993285819155101,0.09833973659413718,0.6000888659611315
Steamed Paleo Snack,1837.0,94.11,240.35,63.88,47.73,309.07,1.95919,0.1676,0.7950072219286968,0.5663019066278013,0.6929064856666856,0.13897339166958383,0.17248544662580656
Fried Low-Carb Dinner,1522.0,88.75,221.77,58.74,5.89,214.87,0.33496,0.21321,0.4391221164128022,0.23234736624137872,0.6966496475063515,0.10297008396783253,0.6429393543938418
Baked Balanced Dinner,2359.0,85.62,215.38,57.09,39.94,427.57,1.04626,0.1832,0.9790843568155712,0.48516270846275145,0.6954131242964118,0.12640402968842887,0.3186780894680372
Roasted Vegetarian Snack,2744.0,95.77,241.4,63.92,40.11,473.2,0.22785,0.14908,0.7916892821529102,0.2770742740638091,0.6946875772423081,0.07772721147915562,0.479470062151804
Boiled Balanced Lunch,1701.0,80.69,202.52,54.04,34.98,450.2,2.1147600000000004,0.12716,0.4907665703141765,0.18099424985266238,0.6977421732856516,0.03802173637892929,0.26884599830614486
Baked Paleo Dinner,1830.0,111.0,278.8,73.69,9.29,264.79,0.97228,0.23049,0.3959888993275763,0.197304917092751,0.6949542763636474,0.06563251707687814,0.5025320727438809
Roasted Vegan Snack,1322.0,85.1,211.07,56.88,20.81,300.13,0.5568500000000001,0.16343,0.28606411197325454,0.07354135805418836,0.703026968970621,0.02869221184707189,0.5592808394341295
Boiled Low-Carb Dinner,1766.0,73.74,185.71,49.11,17.4,315.08,0.8363400000000001,0.1540399999999999,0.5095201429599269,0.13671333683757822,0.6945148909481687,0.07391699438562682,0.5556886099651532
Fried Low-Carb Breakfast,1646.0,74.07,184.95,49.68,17.12,307.51,0.83102,0.15525,0.47489816269084917,0.13881588378649587,0.7006857759284943,0.0689598567664589,0.5570871055108049
